x	1977	1978	1979	1980	1981	1982	1983	1984	1985	1986	1987	1988	1989	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014
10	0.00229661818705098	0.00280762022147308	0.00178725818255781	0.00113748072911069	0.00108224763254217	0.00103552757660161	0.00193225650414761	0.0020026536690156	0.00177831085030861	0.00154185821536084	0.00125656746573457	0.00116269380525279	0.00112328614640031	0.000936269515067841	0.000844134850762443	0.000816473683362554	0.000821633512352196	0.000791523594582046	0.000805549183795171	0.000786797298745698	0.000744470335877165	0.000626483947150567	0.000543430485812245	0.000561862961847453	0.000538905074914674	0.00052030240396691	0.000518266573786472	0.000385590299880586	0.000462271672695604	0.000435168992504689	0.000430933031176192	0.000426698002611554	0.000362306138174586	0.00036500709250581	0.000357599322089794	0.000324947106765752	0.00036065432787083	0.000381251360983347
11	0.00226843604612174	0.00270081502464975	0.00176931441185189	0.00120106309730178	0.00113695501522661	0.00108671418044041	0.0018045166029165	0.00186648960488419	0.00169474972920943	0.00149444109416428	0.00120403356317495	0.00115325296147401	0.00109455453467529	0.000925179536019613	0.00083154066984364	0.000799874779060511	0.000795374021525747	0.000772020852322269	0.000801341152946032	0.000777392870462644	0.000726303966017238	0.000612706907667084	0.000535395094225	0.000543842893288434	0.000523519307270463	0.000506773457456834	0.000517943355423494	0.000407918646871219	0.00045834567923434	0.000426628820982974	0.000426323844759102	0.00042601911062339	0.000357112909263218	0.000361286563361497	0.000358976556766959	0.00033153199566829	0.000360205767630268	0.000382959460898905
12	0.00230935252717683	0.00266373282029114	0.00182396737456932	0.00133520764342579	0.00125771781550275	0.00119878714966872	0.00172493972779042	0.00177634405531188	0.00164243138762634	0.0014731428974135	0.00118674181600438	0.0011626310204547	0.00108595947902409	0.000934625454745297	0.000840939580145184	0.000805642247225016	0.000794010362104666	0.000773609990878587	0.000818099767082317	0.000792358219683134	0.000732625434093532	0.000620583048714379	0.000544682915100374	0.000543781225249917	0.000524808990534512	0.000507352031202064	0.000529807551019526	0.00043667003065993	0.000462937253758169	0.000429102006557063	0.000431230008121814	0.000433357773364123	0.000366657929623129	0.000369420046606694	0.000371385967148725	0.000360048404357986	0.000370490309939724	0.000392840947607366
13	0.00238641659316787	0.00267817902422958	0.00192199876311617	0.00150219394470743	0.00140936396314373	0.00133905605968107	0.00169008375698448	0.00172888333524828	0.00161739485597511	0.00147427012530615	0.00120262054230829	0.00118754778370225	0.00109590462574115	0.000962079334268971	0.00086995990385058	0.000831742020710991	0.000816451107366818	0.000796426245649791	0.000855169113962357	0.000831048088048634	0.000762315427646729	0.000648823445108938	0.000569965855256319	0.000560681062176027	0.000541969165712784	0.000521202935858819	0.000552472933695118	0.000469002807802271	0.00047483969144125	0.000441837918871821	0.000444775706372899	0.000447713025267436	0.000389948581665329	0.000388511698430432	0.000393794811313445	0.000409103812091966	0.000390643527315592	0.000410220626839044
14	0.0024741172269925	0.00272825319972022	0.00204026905455844	0.0016736423827952	0.00156550011145818	0.0014830581089419	0.00169478445633562	0.00171936092147909	0.00161548369264377	0.00149378673780248	0.00124800102544175	0.0012245287878895	0.00112193990654055	0.00100441360867383	0.00091542949789449	0.000875250412008217	0.000860842436068765	0.000840985581180431	0.000912308832303105	0.000892371834357355	0.00081372047530969	0.000695504301949312	0.000609665088105818	0.000592972329187319	0.000573717372674475	0.000547076863094472	0.000584428722806125	0.000502752382794904	0.000492990539841726	0.000463898907752465	0.000466024709904907	0.000468150013465694	0.000425418500848165	0.000417219174920125	0.000424810161449105	0.000475806424499724	0.000419450452247561	0.000434328538188297
15	0.0024407791588829	0.00279562039093178	0.00205727071850728	0.00164340378123835	0.0015293957810921	0.00144521150971596	0.00180505511846949	0.00179872390753791	0.0016473072701401	0.00155624880393416	0.00138083599190488	0.00129492061922461	0.00120480827486948	0.0010928203836665	0.0010164157860685	0.000978085013221549	0.000943703192407204	0.000843340235092688	0.000930959780701348	0.000965248950597243	0.000890908152722189	0.000778364966391093	0.000664478355437088	0.000658161783385605	0.000631618145664242	0.000599771656753739	0.000631592032493338	0.000524841140505332	0.000512709495926039	0.000499616865869793	0.0004954216317279	0.00049122620664023	0.000495015442760725	0.000474031844570039	0.000480785885979	0.000623037482953253	0.000470558031797911	0.000463681867141611
16	0.00253740564673908	0.00288015626732985	0.00220246678958917	0.00183223458831582	0.00170432205030154	0.00160716798915581	0.00184463846980601	0.00182808545737506	0.00167393991315564	0.00159038314091064	0.00144880557398958	0.00133730246209145	0.0012389863381988	0.00114260878076106	0.00106908750003865	0.00103029042588808	0.00101762297425655	0.000954038511555279	0.00104690993562122	0.00106967613739313	0.000976771264865291	0.000847495988310529	0.000726512925849585	0.000708302918522366	0.00068276467596477	0.000639316629526063	0.000674818658001202	0.000561144861255937	0.000541887282922103	0.000535119944591145	0.000528593264226807	0.000522066577465591	0.000540570633143066	0.000510028098839498	0.000517920878339623	0.000690038838745447	0.000507026501877736	0.000498744591244748
17	0.00264280676237247	0.00296816386197615	0.00236217104127753	0.00204439203117007	0.0019031161775331	0.00179219874444197	0.00187938014390948	0.00185814627943441	0.00170630295222794	0.00162138326356412	0.00150956947614349	0.00137378920207193	0.00126555277518004	0.00118540365304451	0.00111293444059939	0.00107416276325048	0.00109850550025967	0.00110682405862137	0.00119966567257585	0.00119323608418773	0.0010746121132702	0.000920341555967037	0.000796089154844087	0.000760707395945764	0.000738413293755052	0.000680480960498982	0.000720142497417185	0.000599379169497777	0.000575951085775004	0.000574633617552152	0.000565934867433435	0.000557236361240046	0.000584061206263984	0.00054379578568661	0.000552732940253828	0.000739947624955787	0.000542545229303931	0.000537813780556095
18	0.0027509493427367	0.00305293606893327	0.00252776512700301	0.00227073516053779	0.0021171119656817	0.00199228424103804	0.00190445203838665	0.00188419576803818	0.00174099076076641	0.00164672364750621	0.00155930431077884	0.00140261195255599	0.00128300307400045	0.00121913653087453	0.00114584777816228	0.00110775739810201	0.00118335142510294	0.00129732531026079	0.00138484561664378	0.00133211485295463	0.0011812694984669	0.00099446114751554	0.000870879634404427	0.000813476483900208	0.000796704654092003	0.000722006159113844	0.00076630968027155	0.000638934940169844	0.000614043172217516	0.000617020371039297	0.000606414642189386	0.000595809443848905	0.000624035103289282	0.00057423576040302	0.000584199131626082	0.000770569649874216	0.000576018633647904	0.000579677298703883
19	0.00285783036006986	0.00313001935084163	0.00269160546710466	0.00250216393242941	0.00233751177774433	0.00219920360897185	0.00191701482484653	0.0019030270037152	0.00177518080562853	0.00166501482344954	0.00159577261406279	0.00142307961464929	0.00129120817096315	0.00124290202387008	0.00116708909259465	0.00113054713143731	0.00126935686205514	0.0015183003745724	0.00159553140023797	0.00148156219302291	0.00129335692549463	0.00106779740776045	0.000948429897565571	0.000865127137940453	0.000855971565080897	0.000763049669143063	0.000812322090175117	0.00067929889739211	0.000655261385467132	0.000661230559682604	0.000649012878901031	0.000636796008659129	0.000659678935335993	0.000600824173405093	0.000611848516969421	0.000781593101800812	0.000606766498436508	0.000622995194845206
20	0.00293639454820627	0.00314412859442713	0.00288245830907188	0.00281338532076676	0.00263807460913593	0.00248104019514251	0.00188167439719162	0.00188308887304291	0.00180091116173121	0.0016568355092598	0.00159243528701363	0.00141220642511217	0.00124765047491155	0.00122370709169236	0.00114433100676245	0.00110364866659442	0.00136627957922129	0.00189966430012492	0.00194728779006711	0.00169418741869675	0.00143113911686279	0.00113411649829214	0.00103523131244981	0.000910048197273014	0.000915777173831182	0.000797936604037708	0.000854843268026627	0.000720897733199597	0.000706206896551724	0.000709862193827645	0.000699246296539254	0.000688631221306102	0.000675509508231972	0.000609578613139991	0.000621540222409377	0.000722269533595226	0.000625588031571551	0.000682117630450254
21	0.00302300642210284	0.00321747596002547	0.00301317937482088	0.00300272601534221	0.00281954091785109	0.00265317543961464	0.00187913331591039	0.00189267919494548	0.00183747769901787	0.00166721661353419	0.0016098513467982	0.00142527671683401	0.00125570670969729	0.00123717975096205	0.00115547044107935	0.00112094584376094	0.00144324549141845	0.00210625905641383	0.00214046478278458	0.00182920417677806	0.00153581754107705	0.00121105554035517	0.00112570027422854	0.000958049484542	0.000978801811085206	0.000835147670400678	0.000899359421008162	0.000761261007984975	0.000750038564329484	0.000753846012681192	0.000741099006062133	0.000728352878742504	0.000707238716990393	0.000633440687302665	0.000646654690929549	0.00071654083375263	0.0006532094722809	0.000719032244562464
22	0.00313760278985006	0.00329731965533146	0.00311595212116272	0.00314834082960227	0.00295877274473376	0.00278644317076032	0.00187655270393086	0.00190247699908087	0.00186189341574681	0.00167819728558644	0.00162355274642668	0.00144043124181136	0.00127362886935047	0.00125603167625455	0.00116942752072767	0.00114457204725077	0.00151096633482128	0.002268333378382	0.00229093928224856	0.0019399052113587	0.00162827306017924	0.00127561359444695	0.00118948827443327	0.00100414000230776	0.0010319710855229	0.000876944513388845	0.000942924461317822	0.000801450787511237	0.000790450566869087	0.000796126434040078	0.000780424793806141	0.000764724106305415	0.000739931222917808	0.000658906539857808	0.000673474240432731	0.000714962807999495	0.000680833236971404	0.000748592979505704
23	0.00328055558250473	0.00338338973033809	0.00319051632777104	0.00324923453214822	0.00305429297965315	0.00287909179588055	0.00187583984329263	0.00191248395220942	0.00187407035162068	0.00169113375874196	0.00163521734107094	0.00145904952752598	0.00130252067474324	0.00128029039559711	0.00118774825809267	0.00117578907895401	0.00156863543864277	0.00238053665157183	0.00239356203597783	0.00202339664592349	0.00170652493298841	0.00132774343190762	0.0012264890167642	0.0010480561771157	0.00107525513596672	0.000923347389387019	0.000985309840999117	0.000841471264210633	0.000827437547567605	0.000836359884533912	0.000816901750041457	0.000797444747721514	0.000773814598423408	0.000686363648322386	0.000702327061138021	0.000719608483819291	0.00070855607816715	0.000770523307318361
24	0.00345227354036483	0.00347509074738623	0.00323947381705812	0.00330872278173645	0.00310868922056105	0.00293304064793572	0.00187921679823157	0.00192270174797545	0.0018739174374833	0.00170758625733923	0.00164685300766156	0.00148243391406347	0.00134266856405902	0.00130998459912648	0.00121170968219916	0.00121528917003188	0.00161627154909172	0.00244158376228319	0.00244684266652272	0.00207875423464539	0.00176955859512748	0.0013673899121031	0.00123658019313806	0.00108972612985414	0.00110861893817205	0.000974378556571545	0.00102641479142269	0.0008813265609612	0.000860992767929076	0.000874471152195843	0.000850549939899762	0.000826630269627067	0.000808988573010951	0.000716071611792234	0.000733380329868517	0.000731813478102443	0.000736442795841392	0.000785218606841899
25	0.0036937963917431	0.00358567201762669	0.0031784284075054	0.00319378447567538	0.00299241474194295	0.00282812836013476	0.00186441639557584	0.00189913710187203	0.00182851099539033	0.00171459341097765	0.00165487028103933	0.00150789004348711	0.00142539365902876	0.00132476153236423	0.00124229683899009	0.00127886160513269	0.00162412587412587	0.00235295654216213	0.00237242153744904	0.00206898265019522	0.0018115706997798	0.00141554026446613	0.00124850392001609	0.00112228004020101	0.00114395637318323	0.00103540003586983	0.00106203147604943	0.0009231001124498	0.000895136586798707	0.00090308696787673	0.000871804185355638	0.000840523685203772	0.000849284213831184	0.000753833827583017	0.000772685276500325	0.000771952882430433	0.000765057244037722	0.00077078021383118
26	0.00391950416731854	0.00368490312787654	0.003178104867903	0.00318380339530005	0.00298596030071797	0.00283087770148258	0.00189135376422917	0.00187532295458308	0.00179113822822055	0.00174800603727072	0.00164987262408804	0.00154558141541093	0.00147106329011754	0.00133602221470629	0.00128029452283927	0.0013299970147959	0.00166441650863028	0.0023547997515326	0.00236163657310316	0.00208472759338508	0.00184677106220917	0.00147237173453276	0.0012785437568944	0.00116285004842423	0.00118613243040109	0.00109359891684147	0.00110257059918707	0.000965163456551503	0.000931722357489403	0.000938282712603177	0.00090115583030232	0.000864034201861951	0.000885671713734022	0.000782946740185812	0.000804367019755354	0.000794352568340486	0.000793329497984047	0.00077651004530766
27	0.00404486432800563	0.00377848256602807	0.00324760796584548	0.00326473132033999	0.00305261785032325	0.00288985810234413	0.00193730138641074	0.00190231078669103	0.00182167216712534	0.00179461823794813	0.00168138143613111	0.00159247920164989	0.00152089783989756	0.00136993244462448	0.00132614227610712	0.00138405897228757	0.00170753375821427	0.00235278193163889	0.00234036029058583	0.0020914155853989	0.00187108835439735	0.00151689489828861	0.00130599375376087	0.00120315277536625	0.00122565157399924	0.00113718636748407	0.00114285638754517	0.00100461854737773	0.000967651728110464	0.000976589809338924	0.000935576358764029	0.000894570315261152	0.000921876140865146	0.000816694212429309	0.000838120125505065	0.000818852075002104	0.000821473608478985	0.00079174600682268
28	0.00406834732153196	0.00386634581384018	0.0033878429437271	0.00343775112850101	0.00319327757522813	0.00300571838404559	0.0020033097461981	0.00198048632806158	0.00192060630908678	0.00185536518213151	0.00174964130281702	0.00164918541187904	0.00157492854603083	0.00142661651124818	0.00138002599790337	0.00144099238216473	0.00175350129228477	0.00235262167188642	0.00231446762226248	0.0020925266271695	0.00188691672189742	0.00154904309402156	0.00133084270140697	0.00124319154521458	0.00126250563915184	0.00116610455352748	0.00118289231937173	0.00104145986180224	0.00100292596517843	0.0010180240628136	0.000975087328380593	0.00093215886001409	0.000957900622239671	0.000855093950770859	0.00087395449925478	0.000845795673454863	0.000849491446326922	0.000816518270331515
29	0.00398830066863766	0.00394842216985014	0.00359978176622902	0.00370414720729848	0.00340889695284724	0.00317915218740754	0.00208948582968599	0.00211025626751475	0.00208846675893361	0.00193064185289763	0.00185491214806033	0.00171602384512798	0.00163318886475539	0.00150620789355872	0.00144185497194834	0.00150095656043572	0.00180234410339541	0.00235918393602939	0.00228962100726704	0.00209168399323922	0.0018973809094305	0.00156874417642304	0.00135307864523319	0.00128296957071239	0.00129668538129746	0.00118028949320724	0.00122268176792313	0.00107568083247381	0.00103754609397088	0.00106260252381942	0.00101971214421222	0.000976828979329934	0.000993748217667655	0.000898165305185011	0.000911880771589111	0.000875784018738109	0.00087738484565144	0.000850858702616352
30	0.00388594705785281	0.00403182016474634	0.00378773079765282	0.0039526568998951	0.00357460702227389	0.00328958727387361	0.00221535452230926	0.00222316445070363	0.00226143062711786	0.00202279772403765	0.00190076894498047	0.00179608383050735	0.00166458793703096	0.00157387475370594	0.00153020438847394	0.00156726040867807	0.00181794137094997	0.00239601108033241	0.00225579940086528	0.00208071454305583	0.00187103483744709	0.00156816544403022	0.00134541225099144	0.00130255950744467	0.00130903765594124	0.00117402186271922	0.00125338104029771	0.00109911604020102	0.00105675493337831	0.00109757813074105	0.00105415353199123	0.00101073545836262	0.00101401169829214	0.000932026989103319	0.000941568934063076	0.000894434749208574	0.00088957946910332	0.000867916912449813
31	0.00385203575122582	0.00412069664023525	0.00393050761523524	0.00414244082826624	0.00369258412971269	0.00336311719837681	0.00233228276244152	0.00230256221960619	0.00238975184190847	0.00212539130830418	0.00192234616651075	0.00188212433755249	0.00169347635332867	0.00162669349912493	0.00159153677336285	0.00161981688416546	0.00183185124731935	0.00239110307067037	0.00225378262804609	0.002090993372963	0.00189370096836543	0.00157600131129989	0.00133952354275885	0.00132249556760572	0.00132331497612708	0.0011776419101889	0.00128445083636273	0.00112445290925416	0.00107652976847097	0.00113064878793239	0.00108536108881288	0.00104008117922273	0.00103452147916852	0.000962925946608661	0.00097000376064282	0.000937942551884449	0.000901935777187751	0.000878668725503551
32	0.00384982567288244	0.00420998142603509	0.00411450845974541	0.00436586642173179	0.00389044717618675	0.00353489903552651	0.0024587564059027	0.00240910319185975	0.00251281122399584	0.00223978142268108	0.00203436237960275	0.00197680657064009	0.00176335313875405	0.00169823597088211	0.00166371172264914	0.0016910116800231	0.00189626887198991	0.00242889881904034	0.00227242630940108	0.00211411715604312	0.00193386406175078	0.00161451948681173	0.00137871448100268	0.00137309527008153	0.00137066959035729	0.00121209717066768	0.00132952237374273	0.00116625078257779	0.00111969212142909	0.001178475041008	0.00113217712297319	0.00108588801879305	0.00107867518349305	0.00100792404312617	0.00101105348848967	0.000991719034369625	0.000938023429744972	0.000915546039188388
33	0.0038798115525843	0.00429969652807793	0.0043404673996058	0.0046236186950281	0.00416947980404155	0.00380633596238329	0.00259303272693054	0.00254306748648518	0.00263060033473228	0.00236440557285816	0.00223754972269803	0.00207962576984271	0.00187450943765005	0.00178863778057753	0.00174681245846259	0.00178097920784176	0.00201157653875853	0.00250981246495547	0.002314956723739	0.00215311313737991	0.00199414777380093	0.00168391781143671	0.00146323188721429	0.00145452792264761	0.00145128294298116	0.00127753649761493	0.00138867305229352	0.00122458842655204	0.00118634781193198	0.001241129836018	0.00119467535401586	0.00114823016690766	0.00114657599782947	0.00106708111585146	0.00106477165750153	0.00105588116756038	0.000997931681628896	0.000978644513763213
34	0.0039424943169981	0.00438986428671777	0.00460920602740512	0.00491646780842708	0.00453115155390296	0.00417903471026513	0.00273342174934293	0.00270476749563597	0.00274310394225447	0.00249726171175559	0.00253276297891208	0.00218994446856076	0.00202726993923111	0.00189804927718025	0.00184093061907641	0.00188986847590731	0.00217819636102627	0.00263428073752699	0.00238356654015178	0.00221054387825466	0.00207612885563947	0.00178440874060637	0.0015933453421286	0.00156698092171249	0.00156535507260651	0.00137412180358492	0.0014619872599749	0.00129955229182466	0.00127661419992095	0.00131869385436689	0.00127293753437224	0.00122719012824319	0.00123833899973679	0.00114046391663604	0.00113121745708847	0.00113003504679186	0.0010817597311297	0.00106807107777262
35	0.00396079939073028	0.0044735883424408	0.00495535714892595	0.00531345882955565	0.00500615664109811	0.00464355213117993	0.00288956727285686	0.00289476568601845	0.00287098252582347	0.00265795386885007	0.00294191140493612	0.00232310189148596	0.00218074965547723	0.00198675675240022	0.00191252353006311	0.00197760813806244	0.00233340752281327	0.00271662553286965	0.00248154074074053	0.00228004682025004	0.00219530343616122	0.00186732581930227	0.00171401539010172	0.00167771394674723	0.00166978834674722	0.00145748814815053	0.00151081953866908	0.00134198506226738	0.00134720057674162	0.00137813919104446	0.00133381466287013	0.00128949870688787	0.00132469518688788	0.00120184869318325	0.00118480641274165	0.00123943844020101	0.00115679687202571	0.00114874603604943
36	0.00395748570581371	0.00455876991664668	0.00527957324670993	0.00569521197225284	0.0054346552619751	0.00504818592107113	0.00303498524297275	0.00306843356981009	0.00300407690089912	0.00280542810139313	0.0032936923454338	0.00243459220146006	0.00230775777598039	0.00206357321559575	0.00197742820728559	0.0020535050679179	0.00245576368271747	0.0027708209783275	0.00260407918808138	0.00238269584735162	0.00231670672119055	0.00193012029086628	0.00180503217669319	0.00176847343589125	0.00175258168381575	0.00152055090343924	0.00155055855649663	0.0013736114988963	0.00140243854277862	0.00142801087450713	0.00138453949886781	0.0013410766549734	0.00139558902842981	0.00125406738589683	0.00123018913339645	0.0013174947586738	0.00121622253142324	0.00121222128890661
37	0.00402219705934403	0.00465644921442717	0.00549682935529809	0.00593158110135119	0.00570525400665102	0.00532645203195851	0.00317767092073593	0.00320286962544109	0.00311648825222183	0.00293351352022094	0.00348008300096887	0.00255350289619719	0.00243589449011171	0.00217294800193955	0.00207738988766443	0.00216261478094455	0.00259778133014634	0.00289041857375938	0.00275245467463822	0.00251082435654325	0.00245435832487294	0.00202051874653638	0.00191165190833859	0.00186306441133896	0.00185109077043943	0.00160436495034929	0.0016277856269875	0.00145472336182079	0.0014880109488213	0.00150579608218514	0.00146205727510736	0.00141832654705112	0.00147540349413054	0.00132488765608419	0.0012953987212223	0.00139971928796442	0.00128947530872649	0.00128949840440895
38	0.00415602803538543	0.00476687270576117	0.00560497944052169	0.00601938787450807	0.00581471743993645	0.00547601126408939	0.00331764494006883	0.00329764257874561	0.00320800108748372	0.00304203742801431	0.00349903837571672	0.00267994428634283	0.00256521556756508	0.00231518199596617	0.00221271271628086	0.00230524207891541	0.00275970808261725	0.00307618234819779	0.00292485964113215	0.00266428622639917	0.00260704739592846	0.00213875619560789	0.00203401848390103	0.00196153892766847	0.00196545237015245	0.00170907565376248	0.00174274950790404	0.00158561079066439	0.00160410790630231	0.00161167068834817	0.00156653271699421	0.00152140235181297	0.00156420616162727	0.00141441655356723	0.00138054433732398	0.00148615322942242	0.00137663734421509	0.00138066091381453
39	0.00436013877368176	0.00489030219105145	0.00560163215784338	0.00595509660494708	0.0057593758937603	0.00549416422135405	0.00345492372333169	0.00335226698169158	0.00327837525667473	0.0031308011427804	0.00334823889072915	0.00281403619286676	0.00269577832914256	0.00249061570471327	0.00238374019464681	0.00248173212190381	0.00294182189701195	0.00332896975330946	0.00311851665131661	0.00284202768411517	0.00277323903194814	0.0022850954813332	0.00217229363836073	0.00206395286211389	0.00209581988780744	0.00183484729288727	0.00189573195026316	0.00176661032490134	0.00175094818143761	0.00174583462657565	0.0016981534714829	0.00165047983676067	0.001662072130599	0.00152277540045707	0.00148574926831018	0.00157684135637448	0.00147780157894905	0.00148580368823558
